,id,lat,lon,cluster,cluster_size,geohash,time_ratio_weekday_True,time_ratio_weekday_False
21426,8164,54.9366,38.0507,6,16,202320012220112100,0.0082840403556144,0.0
21427,8164,54.8885,38.0939,7,42,202320012230210330,0.0018471647431242,0.0059115883818218
21428,8164,54.9256,38.0517,8,20,202320012223222033,0.0057988282489301,0.0456121950347425
21429,8164,54.8864,38.0853,9,15,202320012230130110,0.0019070918435691,0.0001668593494869
21430,8165,54.8796,38.0678,0,1720,202320012230021032,0.8578024837374335,0.977348079787104
21431,8165,54.8983,38.0782,1,72,202320012230311000,0.0551342400946185,0.0
21432,8165,54.9013,38.0735,2,50,202320012230310221,0.0752123004139562,0.0
21442,8170,54.8988,38.0857,0,440,202320012230202010,0.9784084592784732,1.0
21453,8176,54.8965,38.0854,0,219,202320012230203113,0.941328968407906,0.8990307285620376
21454,8176,54.8792,38.0704,1,62,202320012230021321,0.002762770718415,0.0
21457,8180,54.8848,38.0716,0,844,202320012230021202,0.6828472856104089,0.6628189497136141
21458,8180,54.8863,38.0814,1,93,202320012230133232,0.1808283181459535,0.0
21459,8180,54.8872,38.0703,2,26,202320012230021122,0.0004146232034283,0.1678493425842273
21460,8180,54.8984,38.0794,3,47,202320012230200332,0.0190633847486733,0.0434096151990667
21461,8180,54.8995,38.0714,4,122,202320012230313103,0.0808143942324055,7.017112984290439e-05
21462,8180,54.8926,38.072,5,15,202320012230312101,0.0,0.0637680142447393
21472,8187,54.843,38.034,0,107,202320021110322222,0.1584535487593768,0.1120932512823514
21473,8187,54.882,38.062,1,427,202320012230011300,0.6487267618354701,0.6555175870572137
21474,8187,54.8973,38.0661,2,180,202320012230321013,0.1860056699867031,0.19899314371849
21475,8187,54.8987,38.0711,3,44,202320012230313103,0.00681401941845,0.0333960179419447
21476,8188,54.8919,38.0808,0,362,202320012230200022,0.1328075591261169,0.0
21477,8188,54.942,38.1472,1,820,202320012303222322,0.8142810627359879,0.9329507294988326
21490,8196,54.8434,38.1896,0,223,202320021032333330,1.0,1.0
21493,8198,54.9185,38.0671,0,195,202320012230331221,0.2258487987339951,0.0
21494,8198,54.8831,38.0638,1,314,202320012230012132,0.4996978851963746,0.6500614631890267
21495,8198,54.914,38.0645,2,67,202320012230331022,0.0573802330599913,0.0
21496,8198,54.8854,38.0855,3,26,202320012230130102,0.0,0.0409916872558207
21497,8198,54.8868,38.08,4,18,202320012230133301,0.0071644367716875,0.0
21498,8198,54.9039,38.0806,5,29,202320012230201023,0.0161991080420083,7.30255711208208e-05
21499,8198,54.8803,38.0697,6,18,202320012230021021,0.0,0.0133393376580699
21500,8198,54.8938,38.0822,7,20,202320012230200203,0.0046324269889224,0.0
21501,8198,54.9165,38.0651,8,17,202320012230331200,0.0184038267875125,0.0
21502,8199,54.8886,38.0718,0,69,202320012230312112,0.5372228289858018,0.0989545046148819
21503,8199,54.8985,38.066,1,77,202320012230321010,0.4287800665464428,0.901045495385118
21504,8200,54.8849,38.085,0,820,202320012230130120,0.73903507981532,0.8170757459350415
21505,8200,54.914,38.0639,1,453,202320012230331021,0.1548388375688855,0.0
21506,8200,54.9014,38.0738,2,159,202320012230310221,0.0455086086652514,0.1723030196834297
21507,8200,54.8868,38.0846,3,33,202320012230130111,0.0094304260541425,8.985815889618237e-06
21508,8201,54.8851,38.0846,0,323,202320012230130112,0.9387462400035717,0.9928994813534204
21509,8201,54.8859,38.0763,1,32,202320012230022210,0.0559409338742891,0.0
21510,8202,54.8799,38.07,0,1079,202320012230021021,0.9235809052359546,0.9246415848466416
21511,8202,54.881,38.0672,1,22,202320012230012300,0.0046476604728192,0.0652532800417065
21512,8202,54.8876,38.0522,2,27,202320012223300110,0.0199510437330518,0.0
21513,8203,54.891,38.0892,0,1251,202320012230203323,1.0,1.0
21514,8204,54.8912,38.0835,0,690,202320012230200121,0.362596311719583,0.9962342956799928
21515,8204,54.8819,38.0541,1,385,202320012223300311,0.6072447149451649,0.0
21516,8204,54.8861,38.086,2,34,202320012230130102,0.0086984241940301,0.0037657043200071
21517,8204,54.8831,38.0653,3,33,202320012230012200,0.0101004473784797,0.0
21525,8209,54.8856,38.0707,0,187,202320012230021210,0.1423503963464579,0.0570691702798996
21526,8209,54.8852,38.085,1,639,202320012230130113,0.7274319892212486,0.9137321592961398
21527,8209,54.8839,38.0797,2,69,202320012230133320,0.0854710855981304,0.0290581232739053
21528,8209,54.8817,38.0688,3,41,202320012230021030,0.0225203689649523,0.0
21529,8210,54.8965,38.0776,0,666,202320012230311002,0.3786879308783775,0.9387204896531623
21530,8210,54.8995,38.0475,1,370,202320012223231230,0.57514583575854,0.0
21531,8211,54.8547,38.1886,0,263,202320012301000111,0.9947984395318596,0.9922337849672864
21532,8211,54.851,38.1951,1,32,202320012301001320,0.0051454652081899,0.0076760599659986
21533,8212,54.8934,38.0671,0,425,202320012230321033,0.9405177308025592,0.9534466367887008
21534,8212,54.9394,38.0472,1,26,202320012220112313,0.0251395256956364,0.0293832334167588
21535,8213,54.8857,38.0851,0,327,202320012230130113,0.9447793834349004,0.8671957750891378
21536,8213,54.939,38.0472,1,42,202320012220112313,0.0551663510220915,0.0273455565335441
21538,8216,54.8795,38.0782,0,42,202320012230022301,0.0059753954305799,0.0126892777961224
21539,8216,54.9388,38.0177,1,467,202320012220222032,0.3994141769185706,0.2424170951459974
21540,8216,54.9037,38.0804,2,70,202320012230201023,0.0270383980401555,0.0549742912401528
21541,8216,54.9,38.0803,3,19,202320012230201010,0.0026681578526921,0.0004905891787348
21542,8216,54.8434,38.094,4,377,202320021103223003,0.2062576556425414,0.5863295438464079
21543,8216,54.8413,38.1063,5,15,202320021100110332,0.0153325877403206,0.0
21544,8216,54.8859,38.0509,6,63,202320012223303221,0.0700750918677104,0.0292560969857068
21545,8216,54.8963,38.0765,7,36,202320012230311012,0.1025137135857698,0.0
21546,8216,54.9072,38.0897,8,17,202320012230213332,0.001342067422911,0.0054719562243502
21547,8216,54.8421,38.1052,9,21,202320021100111002,0.0091388400702987,0.0
21548,8216,54.9384,38.0091,10,30,202320012221333132,0.0345422591468285,1.8868814566724845e-05
21549,8217,54.8437,38.191,0,730,202320021032333322,0.9845459943652008,0.9949899529338782
21553,8221,54.8968,38.0844,0,70,202320012230203112,0.10770537401533,0.086085515466646
21554,8221,54.8858,38.0837,1,338,202320012230133221,0.6367348238741322,0.6458245959778984
21555,8221,54.8934,38.081,2,132,202320012230200311,0.1450007431471218,0.0
21556,8221,54.8798,38.0629,3,33,202320012230012031,0.1099369386585132,0.0705516851050315
21557,8221,54.8818,38.0683,4,26,202320012230021033,0.0,0.1592919993648027
21566,8227,54.8915,38.0706,0,508,202320012230312130,0.971356309398245,0.9732078367641748
21567,8227,54.8821,38.0574,1,38,202320012230011030,0.0201836686233688,0.0
21569,8229,54.8808,38.0554,0,171,202320012223300320,0.3260366480599639,0.7616906876087636
21570,8229,54.8805,38.0675,1,20,202320012230012301,0.0753089986239116,0.0
21571,8229,54.8833,38.0743,2,22,202320012230022101,0.0068928670164354,0.1742671009771987
21572,8229,54.8809,38.0755,3,115,202320012230022022,0.3739139618609188,0.0640422114140377
21573,8229,54.8816,38.0747,4,35,202320012230022023,0.1376864941430821,0.0
21577,8231,54.8943,38.0826,0,344,202320012230200203,0.9588435580957012,0.959235494880546
21578,8231,54.8437,38.0919,1,16,202320021103223322,0.0155955493403052,0.016259385665529
21579,8232,54.8969,38.0837,0,395,202320012230200221,0.6312164971140575,0.5738626559273258
21580,8232,54.907,38.0627,1,97,202320012230320112,0.1028247073991594,0.0071193592020083
21581,8232,54.9098,38.0608,2,34,202320012230330330,0.0576829697101619,0.0525518922800318
21582,8232,54.9041,38.0618,3,30,202320012230323122,0.0157369379109747,0.0495182325731557
21583,8232,54.8975,38.0825,4,52,202320012230200230,0.0716522230009496,0.2961185854796244
21584,8232,54.9092,38.0646,5,30,202320012230320100,0.0167176560358416,0.013437164279631
21585,8232,54.9025,38.063,6,26,202320012230320213,0.008852775073494,0.0
21586,8232,54.9062,38.0618,7,26,202320012230323212,0.0417259682199487,0.0
21609,8242,54.8873,38.055,0,598,202320012223300032,0.997168973429058,0.9827019472172136
21621,8248,54.8425,38.1934,0,385,202320021032333000,1.0,1.0
21626,8251,54.8872,38.0593,0,474,202320012230011122,0.5385061798497625,0.7049529743184629
21627,8251,54.8851,38.0569,1,477,202320012230011110,0.3024136559545936,0.1728845895872769
21628,8251,54.8992,38.0802,2,163,202320012230201010,0.0648077505146748,0.1059854029104748
21629,8251,54.8795,38.0664,3,81,202320012230012302,0.0797189362803833,0.0
21635,8254,54.8833,38.0742,0,392,202320012230022101,0.189899235629266,0.1438382379490883
21636,8254,54.8875,38.0572,1,854,202320012230011111,0.7596163338410334,0.7915797075284348
21637,8254,54.8854,38.0578,2,27,202320012230011113,0.0044670559034241,0.029666004693988
21638,8254,54.8836,38.0595,3,27,202320012230011203,0.0109349438709313,0.0002960823253294
21640,8256,54.8824,38.0626,0,205,202320012230012100,0.5100793959104525,0.6391257214848671
21641,8258,54.8909,38.0777,0,22,202320012230311102,0.040258323361723,0.0
21642,8258,54.888,38.065,1,226,202320012230321122,0.929390441331738,0.9813792987074348
21643,8258,54.8859,38.0882,2,17,202320012230130031,0.008872386851552,0.0159377003813573
21644,8258,54.8861,38.0907,3,24,202320012230123331,0.0119553741113535,0.0026323782525058
21645,8258,54.8873,38.0887,4,17,202320012230130001,0.0095234743436334,5.062265870203503e-05
21646,8259,54.8934,38.068,0,366,202320012230312300,0.9993300195889512,1.0
21654,8264,54.8757,38.1189,0,543,202320012233201323,0.8963454589099308,0.931654531557987
21655,8264,54.8954,38.0793,1,50,202320012230200320,0.0250913148692397,0.0
21656,8264,54.8898,38.0725,2,17,202320012230312110,0.007039192406755,0.0
21657,8264,54.88,38.0705,3,20,202320012230021312,0.0029843580710666,0.0
21658,8264,54.887,38.0759,4,73,202320012230022211,0.032244042637394,0.0
21659,8264,54.888,38.0553,5,52,202320012223233330,0.0072046296476511,0.0013849539976898
21660,8264,54.904,38.0803,6,18,202320012230201023,0.0044376106969773,0.0156137759822542
21661,8264,54.8738,38.1244,7,26,202320012233310313,0.0083853974062035,0.043720871429146
21662,8264,54.89,38.0558,8,23,202320012223233331,0.0002173391203928,0.0
21663,8265,54.8919,38.0799,0,704,202320012230200012,0.9575176855534488,0.8986023228999691
21664,8266,54.8917,38.0815,0,92,202320012230200132,0.1110948593030974,0.0384130301610752
21665,8266,54.8896,38.0884,1,294,202320012230203331,0.6738712181730218,0.4522359554610645
21666,8266,54.8831,38.0654,2,42,202320012230012200,0.0062669471978757,0.2496846960469892
21667,8266,54.8982,38.0796,3,19,202320012230200332,0.0493986205965413,0.0759251918849771
21668,8266,54.8795,38.0666,4,21,202320012230012302,0.0040110712316745,0.1177254873698245
21669,8266,54.8919,38.0734,5,24,202320012230311233,0.0371347562416318,0.0
21670,8267,54.9087,38.0438,0,79,202320012223202230,0.2713686824160204,0.0
21671,8267,54.8885,38.0667,1,506,202320012230321112,0.4992785044711132,0.9917821544525436
21672,8267,54.8998,38.0506,2,38,202320012223231333,0.1193184476151064,0.0064302588526599
21673,8267,54.8881,38.0208,3,16,202320012223101033,0.0148257435362277,0.0
21674,8267,54.9062,38.0374,4,25,202320012223203312,0.082149732812753,0.0
21683,8274,54.8998,38.0377,0,184,202320012223203122,0.2666863253429005,0.3363635067305499
21684,8274,54.8894,38.0455,1,229,202320012223201112,0.4444560485241658,0.3809890485968514
21685,8274,54.8894,38.0541,2,159,202320012223233321,0.2034283912240392,0.2674110198494182
21686,8274,54.8812,38.0541,3,16,202320012223300311,0.0110375275938189,0.0
21687,8274,54.8963,38.0362,4,31,202320012223200120,0.0342921033554903,0.0
21688,8274,54.8818,38.0573,5,19,202320012230011033,0.0067515266190762,0.0043064111339265
21693,8277,54.8939,38.1397,0,295,202320012233011300,0.9818938584335964,0.989623186313434
21695,8280,54.8854,38.0873,0,988,202320012230130030,0.9255486071904192,0.9009096099447228
21696,8280,54.8792,38.0749,1,24,202320012230022013,0.0354007017089621,0.0202196818311577
21697,8280,54.8931,38.075,2,17,202320012230311201,0.0084782840614732,0.0146432927620481
21698,8280,54.8856,38.0531,3,19,202320012223300102,0.0,0.0148898346871512
21699,8280,54.9014,38.0737,4,20,202320012230310221,0.013070438202503,0.0104845197622816
21704,8285,54.9165,38.0656,0,158,202320012230331203,0.7468463768611722,0.6320230588640191
21705,8286,54.8822,38.0582,0,609,202320012230011023,0.6135393498236391,0.7016425880987345
21706,8286,54.8981,38.0789,1,408,202320012230200333,0.3363887578351419,0.222557638599457
21707,8286,54.8806,38.066,2,28,202320012230012313,0.029923314836033,0.0369377826423972
21726,8297,54.895,38.0733,0,50,202320012230311301,0.0052702294528751,0.1201746254821636
21727,8297,54.9001,38.0803,1,18,202320012230201013,0.0060722208913561,5.980324731632928e-05
21728,8297,54.8815,38.0547,2,85,202320012223300312,0.0571184551770109,0.0319349340669198
21729,8297,54.8898,38.085,3,26,202320012230203220,0.025580402245576,0.0110636007535209
21730,8297,54.8877,38.06,4,42,202320012230322122,0.0264136401037381,2.990162365816464e-05
21731,8297,54.8868,38.0793,5,218,202320012230133332,0.3655414483757069,0.1380258948060879
21732,8297,54.9013,38.0745,6,17,202320012230310231,0.0131339117392798,0.0083425530006279
21733,8297,54.8668,38.1391,7,27,202320012233323222,0.0,0.0016146876775408
21734,8297,54.8914,38.0854,8,37,202320012230203213,0.0042911749695347,0.028526148969889
21735,8297,54.897,38.0802,9,38,202320012230200302,0.0038433096207726,0.0070567831833268
21736,8297,54.8932,38.0687,10,26,202320012230312303,0.0131755736321879,0.0
21737,8297,54.8985,38.0786,11,34,202320012230311000,0.008394871420983,0.0097778309362198
21738,8297,54.8801,38.0695,12,23,202320012230021020,0.0239555884221599,0.0146218939688425
21739,8297,54.8948,38.0702,13,26,202320012230312312,0.0326420930934997,5.980324731632928e-05
21740,8297,54.8859,38.0675,14,15,202320012230012223,0.0,0.0252070687438327
21741,8297,54.904,38.0805,15,26,202320012230201023,0.0241534824134734,0.0022127201507041
21742,8297,54.8791,38.0688,16,17,202320012230021002,0.0089677224484694,0.0024519331399695
21743,8297,54.8898,38.0732,17,28,202320012230311223,0.0061763756236264,0.0525371527673952
21744,8297,54.8871,38.0846,18,15,202320012230130111,0.0017393840289133,0.0
21745,8297,54.9025,38.0811,19,19,202320012230201021,0.0055306162835508,0.0007475405914541
21746,8297,54.8861,38.0599,20,20,202320012230011210,5.207736613513035e-05,0.0494871871542624
21747,8297,54.8914,38.0794,21,23,202320012230200013,3.124641968107821e-05,0.1219986245253117
21748,8297,54.8936,38.0741,22,17,202320012230311303,0.0165606024309714,0.0
21751,8299,54.877,38.1589,0,700,202320012300023122,0.9285194869186508,0.8544204431923251
21752,8300,54.8477,38.1698,0,348,202320012300322310,0.5911386438623661,0.5520165201339132
21753,8300,54.8471,38.2096,1,44,202320012301033302,0.0947891916850236,0.0174796366404889
21754,8300,54.931,38.1202,2,170,202320012233100033,0.2174504843348692,0.2117685095376656
21755,8300,54.8407,38.1891,3,19,202320021032333301,0.0379772405898592,0.0
21756,8301,54.8533,38.1797,0,294,202320012300330303,1.0,1.0
21760,8303,54.8884,38.0714,0,361,202320012230312121,0.1211236790705566,0.0005869278656031
21761,8303,54.8907,38.0788,1,500,202320012230200010,0.0236700447319871,0.0489005755191974
21762,8303,54.8811,38.0675,2,2623,202320012230012300,0.7375773964467134,0.5935985001037777
21763,8303,54.8934,38.0686,3,382,202320012230312303,0.0394941205777971,0.2537617677662515
21764,8303,54.8977,38.0804,4,436,202320012230200301,0.0557665993941866,0.0675654314607081
21765,8303,54.8863,38.077,5,129,202320012230022213,0.0031409869919814,0.0057538174365684
21766,8303,54.9003,38.0845,6,31,202320012230202001,7.220659751681511e-07,0.0020439384921589
21767,8303,54.8876,38.0762,7,18,202320012230022211,0.0002245625182772,0.0001182102961167
21768,8303,54.8979,38.0643,8,31,202320012230321322,0.0051634937884274,0.0
21769,8303,54.8901,38.0725,9,15,202320012230312110,7.220659751681511e-07,0.0003697508099467
21770,8303,54.8926,38.0729,10,19,202320012230312100,0.0001927916153698,0.0011821029611679
21771,8303,54.895,38.0743,11,48,202320012230311302,0.0005509363390532,0.0001195848344437
21772,8303,54.8913,38.0662,12,16,202320012230321131,2.166197925504453e-06,0.0097537239679622
21773,8303,54.8867,38.0667,13,20,202320012230012221,0.0014094727835282,0.0
21774,8303,54.8905,38.0685,14,27,202320012230312231,0.0002144535946249,0.0054871570011422
21775,8303,54.8963,38.0766,15,15,202320012230311013,2.021784730470823e-05,1.3745383269394391e-05
21787,8309,54.8827,38.0646,0,302,202320012230012133,0.8492389432362518,0.7664932655859343
21791,8311,54.8976,38.0853,0,571,202320012230203110,0.9912195977535254,0.916292431780309
21792,8311,54.8986,38.0852,1,17,202320012230203110,0.0054242004429901,0.0730030382627431
21799,8314,54.8906,38.0649,0,475,202320012230321130,0.2741029398259981,0.8656506683172458
21800,8314,54.8932,38.0619,1,916,202320012230322033,0.5867753746152035,0.109138966492129
21801,8314,54.896,38.071,2,69,202320012230312012,0.0029665770970665,0.0037807183364839
21802,8314,54.8792,38.0753,3,26,202320012230022012,0.0230818064577951,0.0
21803,8314,54.8927,38.0723,4,29,202320012230312101,0.0337503044434773,0.0
21804,8314,54.8765,38.0755,5,18,202320012230023100,0.0213290105686804,0.0048848219214748
21805,8314,54.8881,38.0736,6,17,202320012230311222,0.0021560587246513,0.008732455626746
21806,8314,54.8964,38.0642,7,40,202320012230321321,0.0057375118283777,0.0
21807,8314,54.8966,38.0753,8,23,202320012230311321,0.0018845550333989,0.0039981932850427
21812,8319,54.8887,38.0605,0,398,202320012230322121,0.912033199091538,0.8454062673948037
21813,8319,54.8857,38.0847,1,21,202320012230130112,0.0376727279862259,0.0
21814,8319,54.8421,38.0512,2,19,202320021110000112,0.0079809281814569,0.1352319056430624
21818,8324,54.8449,38.1918,0,718,202320012301000322,0.9467144841632216,1.0
21819,8324,54.8431,38.1886,1,21,202320021032333333,0.0522782491269432,0.0
21829,8329,54.8967,38.0747,0,155,202320012230311320,0.2006102886318715,0.3695086732839903
