,id,lat,lon,cluster,cluster_size,inq,wd_rate,wd_all,work_place,geometry
4236,14800.0,54.8833,38.0641,0.0,2073.0,35388.45833349228,1.0,1.0,False,POINT (38.0641 54.8833)
4243,14818.0,54.9405,38.1346,0.0,1090.0,25827.47727280855,1.0,1.0,False,POINT (38.1346 54.9405)
4244,14833.0,54.8816,38.2114,0.0,1630.0,29336.0,1.0,1.0,False,POINT (38.2114 54.8816)
4245,14844.0,54.9268,37.9977,0.0,2824.0,29623.715735316277,1.0,1.0,False,POINT (37.9977 54.9268)
4247,14851.0,54.8416,38.1943,0.0,2392.0,39123.87202376127,1.0,1.0,False,POINT (38.1943 54.8416)
4248,14870.0,54.9395,38.0182,0.0,2974.0,41210.50854700804,0.75,0.6,True,POINT (38.0182 54.9395)
4249,14870.0,54.8854,38.0849,1.0,2814.0,29587.215350151062,0.5,0.4,True,POINT (38.0849 54.8854)
4250,14873.0,54.8571,38.1937,0.0,7476.0,32782.128033816814,1.0,1.0,False,POINT (38.1937 54.8571)
4255,14940.0,54.8417,38.1944,0.0,14536.0,35472.041329443455,1.0,1.0,False,POINT (38.1944 54.8417)
4256,14949.0,54.8857,38.1006,0.0,2973.0,25392.782172083855,1.0,1.0,False,POINT (38.1006 54.8857)
4259,14962.0,54.8945,38.082,0.0,3337.0,36274.365721821785,0.7,0.4117647058823529,True,POINT (38.082 54.8945)
4260,14962.0,54.8714,38.1189,1.0,949.0,52017.69886362553,0.75,0.4411764705882353,True,POINT (38.1189 54.8714)
4261,14962.0,54.8854,38.0796,2.0,1120.0,39387.33806824684,0.25,0.14705882352941177,True,POINT (38.0796 54.8854)
4263,15016.0,54.8892,38.072,0.0,9775.0,32494.871739029884,1.0,1.0,False,POINT (38.072 54.8892)
4264,15018.0,54.8896,38.0936,0.0,1467.0,26889.045634806156,1.0,1.0,False,POINT (38.0936 54.8896)
4267,15032.0,54.8949,38.0714,0.0,813.0,17724.223529577255,0.9090909090909091,0.47619047619047616,True,POINT (38.0714 54.8949)
4268,15032.0,54.8905,38.0885,1.0,1952.0,16473.941666722298,1.0,0.5238095238095238,True,POINT (38.0885 54.8905)
4271,15045.0,54.9149,38.067,0.0,1474.0,25688.497939109802,0.75,0.5,True,POINT (38.067 54.9149)
4272,15045.0,54.8889,38.0668,1.0,1131.0,39165.77812486887,0.75,0.5,True,POINT (38.0668 54.8889)
4275,15053.0,54.8916,38.0905,0.0,2223.0,39557.125,1.0,1.0,False,POINT (38.0905 54.8916)
4276,15075.0,54.8937,38.0687,0.0,1733.0,45630.5,1.0,1.0,False,POINT (38.0687 54.8937)
4277,15096.0,54.8973,38.081,0.0,565.0,32152.900000095367,0.6,0.5,True,POINT (38.081 54.8973)
4278,15096.0,54.8976,38.0852,1.0,1498.0,38844.900338828564,0.6,0.5,True,POINT (38.0852 54.8976)
4287,15138.0,54.8915,38.0673,0.0,1650.0,30149.19791662693,0.8823529411764706,0.5357142857142857,True,POINT (38.0673 54.8915)
4288,15138.0,54.8977,38.0233,1.0,1105.0,23027.40473473072,0.7647058823529411,0.4642857142857143,True,POINT (38.0233 54.8977)
4289,15147.0,54.8463,38.1845,0.0,3824.0,31999.404995322227,1.0,1.0,False,POINT (38.1845 54.8463)
4292,15168.0,54.8818,38.0642,0.0,1297.0,28963.524038493633,0.3333333333333333,0.3333333333333333,True,POINT (38.0642 54.8818)
4293,15168.0,54.8824,38.0611,1.0,2769.0,42008.52325582504,0.6666666666666666,0.6666666666666666,True,POINT (38.0611 54.8824)
4295,15206.0,54.8504,38.1851,0.0,5750.0,26321.157407402992,1.0,1.0,False,POINT (38.1851 54.8504)
4296,15222.0,54.884,38.077,0.0,4346.0,31666.688311576843,1.0,1.0,False,POINT (38.077 54.884)
4303,15239.0,54.8896,38.0685,0.0,1397.0,32318.83333325386,0.875,0.7777777777777778,False,POINT (38.0685 54.8896)
4304,15239.0,54.8914,38.066,1.0,334.0,18546.230263113976,0.25,0.2222222222222222,True,POINT (38.066 54.8914)
4308,15262.0,54.8429,38.1921,0.0,3907.0,40155.248716294765,1.0,1.0,False,POINT (38.1921 54.8429)
4311,15286.0,54.8928,38.0679,0.0,1666.0,29722.883333444595,1.0,1.0,False,POINT (38.0679 54.8928)
4312,15310.0,54.887,38.084,0.0,3609.0,33537.98798072338,1.0,1.0,False,POINT (38.084 54.887)
4314,15325.0,54.8857,38.0871,0.0,1218.0,17101.54158169031,0.7777777777777778,0.7,True,POINT (38.0871 54.8857)
4315,15325.0,54.8799,38.0762,1.0,726.0,32613.700000047684,0.3333333333333333,0.3,True,POINT (38.0762 54.8799)
4318,15359.0,54.884,38.0645,0.0,13248.0,30865.32775604725,1.0,1.0,False,POINT (38.0645 54.884)
4319,15363.0,54.8428,38.0995,0.0,3227.0,35831.196039021015,0.47368421052631576,0.42857142857142855,True,POINT (38.0995 54.8428)
4320,15363.0,54.8434,38.0935,1.0,3891.0,31906.613636493683,0.631578947368421,0.5714285714285714,True,POINT (38.0935 54.8434)
4322,15373.0,54.8953,38.0752,0.0,1727.0,39231.24369740486,1.0,1.0,False,POINT (38.0752 54.8953)
4325,15391.0,54.8912,38.0829,0.0,6211.0,54191.07142865658,1.0,1.0,False,POINT (38.0829 54.8912)
4326,15393.0,54.88,38.0689,0.0,2974.0,36847.32142829895,1.0,1.0,False,POINT (38.0689 54.88)
4328,15405.0,54.8715,38.1556,0.0,13554.0,41310.88709688187,1.0,1.0,False,POINT (38.1556 54.8715)
4329,15407.0,54.8855,38.0812,0.0,2942.0,40403.098271250725,1.0,1.0,False,POINT (38.0812 54.8855)
4330,15409.0,54.8941,38.0696,0.0,5070.0,28304.071576178074,1.0,1.0,False,POINT (38.0696 54.8941)
4331,15414.0,54.8968,38.0762,0.0,9950.0,24116.29629611969,1.0,1.0,True,POINT (38.0762 54.8968)
4332,15419.0,54.8839,38.0607,0.0,3750.0,34705.0934265852,1.0,1.0,False,POINT (38.0607 54.8839)
4333,15442.0,54.8755,38.12,0.0,3387.0,26500.59504711628,1.0,1.0,False,POINT (38.12 54.8755)
4334,15449.0,54.8412,38.192,0.0,7613.0,30887.012212514877,1.0,1.0,False,POINT (38.192 54.8412)
4335,15457.0,54.8881,38.0876,0.0,9389.0,29009.01019859314,0.8333333333333334,0.6,True,POINT (38.0876 54.8881)
4336,15457.0,54.8983,38.0689,1.0,6011.0,28471.66097021103,0.16666666666666666,0.12,True,POINT (38.0689 54.8983)
4337,15457.0,54.901,38.0726,2.0,5455.0,22291.24803251028,0.3888888888888889,0.28,True,POINT (38.0726 54.901)
4338,15463.0,54.8856,38.059,0.0,13553.0,36413.75555562973,1.0,1.0,False,POINT (38.059 54.8856)
4339,15466.0,54.8808,38.0587,0.0,4823.0,23267.17474937439,1.0,1.0,True,POINT (38.0587 54.8808)
4340,15467.0,54.8973,38.0804,0.0,7807.0,27648.192994594574,1.0,1.0,False,POINT (38.0804 54.8973)
4342,15488.0,54.8859,38.0891,0.0,1877.0,30949.96296286583,1.0,1.0,False,POINT (38.0891 54.8859)
4343,15489.0,54.8798,38.0669,0.0,2695.0,21083.52476787567,1.0,1.0,True,POINT (38.0669 54.8798)
4344,15490.0,54.8414,38.1941,0.0,865.0,21550.857142925262,1.0,1.0,True,POINT (38.1941 54.8414)
4349,15510.0,54.8429,38.1936,0.0,3784.0,31851.16666674614,1.0,1.0,False,POINT (38.1936 54.8429)
4352,15519.0,54.8834,38.067,0.0,1738.0,35246.75,0.8888888888888888,0.6666666666666666,True,POINT (38.067 54.8834)
4353,15519.0,54.8871,38.0792,1.0,702.0,31171.480952382088,0.4444444444444444,0.3333333333333333,True,POINT (38.0792 54.8871)
4359,15563.0,54.8892,38.0785,0.0,2556.0,20704.92474234104,1.0,0.6190476190476191,True,POINT (38.0785 54.8892)
4360,15563.0,54.8912,38.0802,1.0,1985.0,20275.947798728943,0.6153846153846154,0.38095238095238093,True,POINT (38.0802 54.8912)
4363,15597.0,54.8933,38.0741,0.0,3245.0,45917.5,1.0,1.0,False,POINT (38.0741 54.8933)
4364,15598.0,54.8445,38.1759,0.0,453.0,53506.35416674614,0.8,0.4,True,POINT (38.1759 54.8445)
4365,15598.0,54.8461,38.1717,1.0,210.0,33541.125,1.0,0.5,True,POINT (38.1717 54.8461)
4369,15637.0,54.8947,38.0818,0.0,2023.0,32782.8119045496,1.0,1.0,False,POINT (38.0818 54.8947)
4370,15641.0,54.8417,38.1882,0.0,6261.0,27509.275642991066,1.0,1.0,False,POINT (38.1882 54.8417)
4373,15646.0,54.898,38.0542,0.0,1089.0,33361.54967057705,0.25,0.2,True,POINT (38.0542 54.898)
4374,15646.0,54.8841,38.0646,1.0,2306.0,46127.39086973667,1.0,0.8,False,POINT (38.0646 54.8841)
4375,15647.0,54.8859,38.0805,0.0,2419.0,42441.96646374464,1.0,1.0,False,POINT (38.0805 54.8859)
4378,15679.0,54.8846,38.0828,0.0,2737.0,32864.193125128746,1.0,1.0,False,POINT (38.0828 54.8846)
4383,15708.0,54.8873,38.0762,0.0,8231.0,34223.47214269638,0.4375,0.4117647058823529,True,POINT (38.0762 54.8873)
4384,15708.0,54.8868,38.0725,1.0,7196.0,50046.38367772102,0.625,0.5882352941176471,True,POINT (38.0725 54.8868)
4385,15720.0,54.8983,38.079,0.0,2627.0,24607.195945978165,1.0,1.0,True,POINT (38.079 54.8983)
4389,15762.0,54.8912,38.0649,0.0,4071.0,34893.375,1.0,1.0,False,POINT (38.0649 54.8912)
4394,15794.0,54.8843,38.0784,0.0,1502.0,27361.34442949295,1.0,1.0,False,POINT (38.0784 54.8843)
4401,15837.0,54.8408,38.1504,0.0,3946.0,37348.29166662693,1.0,1.0,False,POINT (38.1504 54.8408)
4405,15877.0,54.8968,38.0789,0.0,1020.0,48785.0,1.0,1.0,False,POINT (38.0789 54.8968)
4406,15878.0,54.9038,38.0339,0.0,3911.0,24191.267979502678,1.0,0.5,True,POINT (38.0339 54.9038)
4407,15878.0,54.9009,38.0354,1.0,4228.0,20783.40347290039,1.0,0.5,True,POINT (38.0354 54.9009)
4408,15904.0,54.8919,38.0871,0.0,2982.0,32069.60079050064,1.0,1.0,False,POINT (38.0871 54.8919)
4411,15944.0,54.8433,38.1685,0.0,6875.0,25157.3131082654,1.0,1.0,False,POINT (38.1685 54.8433)
4413,15952.0,54.8855,38.0536,0.0,4570.0,37394.48765426874,1.0,1.0,False,POINT (38.0536 54.8855)
4415,15974.0,54.8844,38.0944,0.0,1922.0,45771.07936525345,0.875,0.6363636363636364,True,POINT (38.0944 54.8844)
4416,15974.0,54.8972,38.0795,1.0,552.0,37600.08333325386,0.5,0.36363636363636365,True,POINT (38.0795 54.8972)
4420,16006.0,54.8906,38.0717,0.0,3064.0,29675.544736862183,1.0,1.0,False,POINT (38.0717 54.8906)
4421,16014.0,54.8891,38.0665,0.0,3099.0,32623.931255698204,0.8461538461538461,0.8461538461538461,False,POINT (38.0665 54.8891)
4425,16046.0,54.8926,38.072,0.0,4224.0,34733.40904045105,1.0,1.0,False,POINT (38.072 54.8926)
4430,16068.0,54.8841,38.0547,0.0,7366.0,53219.55555558205,0.6470588235294118,0.5238095238095238,True,POINT (38.0547 54.8841)
4431,16068.0,54.8974,38.0604,1.0,4318.0,23557.54257172346,0.5882352941176471,0.47619047619047616,True,POINT (38.0604 54.8974)
4433,16077.0,54.8922,38.0657,0.0,1265.0,36103.540909171104,1.0,1.0,False,POINT (38.0657 54.8922)
4436,16090.0,54.8839,38.0633,0.0,2734.0,35769.05491387844,1.0,1.0,False,POINT (38.0633 54.8839)
4438,16110.0,54.896,38.077,0.0,3937.0,31077.137931108475,1.0,1.0,False,POINT (38.077 54.896)
4440,16128.0,54.8853,38.0837,0.0,3973.0,51490.47358238697,1.0,1.0,False,POINT (38.0837 54.8853)
4441,16131.0,54.9106,38.0706,0.0,6826.0,35737.67749726772,1.0,1.0,False,POINT (38.0706 54.9106)
4442,16134.0,54.8827,38.0616,0.0,5859.0,25542.708029270172,1.0,1.0,False,POINT (38.0616 54.8827)
4444,16166.0,54.87,38.136,0.0,3418.0,39693.18017435074,1.0,1.0,False,POINT (38.136 54.87)
4446,16196.0,54.8913,38.0572,0.0,1442.0,40711.891105890274,0.5,0.23809523809523808,True,POINT (38.0572 54.8913)
4447,16196.0,54.8928,38.065,1.0,2681.0,36075.40773791075,1.0,0.47619047619047616,True,POINT (38.065 54.8928)
4448,16196.0,54.8923,38.0556,2.0,1250.0,30983.489285707474,0.6,0.2857142857142857,True,POINT (38.0556 54.8923)
4449,16203.0,54.8851,38.0877,0.0,1289.0,34868.10416662693,1.0,1.0,False,POINT (38.0877 54.8851)
4452,16263.0,54.8917,38.0746,0.0,4602.0,32145.492000102997,1.0,1.0,False,POINT (38.0746 54.8917)
4461,16318.0,54.8869,38.0666,0.0,843.0,39189.92857170105,0.9230769230769231,0.6666666666666666,True,POINT (38.0666 54.8869)
4462,16318.0,54.8731,38.1266,1.0,874.0,40988.76666665077,0.46153846153846156,0.3333333333333333,True,POINT (38.1266 54.8731)
4463,16322.0,54.8892,38.058,0.0,3177.0,41667.07343751192,1.0,1.0,False,POINT (38.058 54.8892)
4464,16333.0,54.9087,38.0335,0.0,983.0,25971.023584842682,0.16666666666666666,0.1111111111111111,True,POINT (38.0335 54.9087)
4465,16333.0,54.8932,38.0744,1.0,2157.0,23363.8972055912,1.0,0.6666666666666666,True,POINT (38.0744 54.8932)
4466,16333.0,54.8918,38.0733,2.0,631.0,29704.374499320984,0.3333333333333333,0.2222222222222222,True,POINT (38.0733 54.8918)
4470,16387.0,54.8925,38.0719,0.0,5268.0,31992.177272737026,1.0,1.0,False,POINT (38.0719 54.8925)
4473,16414.0,54.8874,38.0564,0.0,879.0,26339.63157892227,1.0,1.0,False,POINT (38.0564 54.8874)
4479,16484.0,54.8841,38.0603,0.0,6348.0,31831.62007176876,1.0,1.0,False,POINT (38.0603 54.8841)
4481,16507.0,54.8834,38.0833,0.0,1444.0,38958.18092113733,0.7777777777777778,0.7777777777777778,False,POINT (38.0833 54.8834)
4482,16507.0,54.8855,38.0786,1.0,335.0,28008.652777791023,0.2222222222222222,0.2222222222222222,True,POINT (38.0786 54.8855)
4483,16508.0,54.8904,38.0652,0.0,3085.0,44236.875,1.0,1.0,False,POINT (38.0652 54.8904)
4490,16581.0,54.8943,38.0681,0.0,681.0,28540.988636374474,1.0,1.0,False,POINT (38.0681 54.8943)
4494,16648.0,54.9133,38.1736,0.0,2548.0,33365.94055104256,0.875,0.7777777777777778,False,POINT (38.1736 54.9133)
4498,16692.0,54.8446,38.1899,0.0,3968.0,37320.400216281414,1.0,1.0,False,POINT (38.1899 54.8446)
4500,16715.0,54.8873,38.0631,0.0,866.0,24733.71428579092,0.9444444444444444,0.4857142857142857,True,POINT (38.0631 54.8873)
4501,16715.0,54.8842,38.0829,1.0,2719.0,38181.5,1.0,0.5142857142857142,True,POINT (38.0829 54.8842)
4502,16749.0,54.8892,38.0899,0.0,1341.0,45527.0625,1.0,0.5625,True,POINT (38.0899 54.8892)
4503,16749.0,54.889,38.092,1.0,621.0,15039.230223178864,0.7777777777777778,0.4375,True,POINT (38.092 54.889)
4504,16769.0,54.8917,38.0647,0.0,1314.0,30085.75,1.0,1.0,False,POINT (38.0647 54.8917)
4506,16787.0,54.8844,38.0872,0.0,14082.0,25379.21409368515,1.0,1.0,False,POINT (38.0872 54.8844)
4512,16853.0,54.8865,38.0605,0.0,1310.0,39708.67083334923,0.9,0.5,True,POINT (38.0605 54.8865)
4513,16853.0,54.8992,38.0707,1.0,1863.0,32671.68414348364,0.9,0.5,True,POINT (38.0707 54.8992)
4514,16854.0,54.8799,38.0705,0.0,1009.0,28857.183423876762,1.0,1.0,False,POINT (38.0705 54.8799)
4515,16856.0,54.8922,38.0664,0.0,2371.0,29738.044683277607,1.0,1.0,False,POINT (38.0664 54.8922)
4518,16908.0,54.892,38.0691,0.0,2387.0,38242.11363637447,1.0,1.0,False,POINT (38.0691 54.892)
4520,16924.0,54.8841,38.1204,0.0,5816.0,26113.075986385345,1.0,1.0,False,POINT (38.1204 54.8841)
4521,16926.0,54.8903,38.066,0.0,2233.0,33136.46919429302,1.0,1.0,False,POINT (38.066 54.8903)
4522,16937.0,54.8418,38.194,0.0,2294.0,38257.171875,1.0,1.0,False,POINT (38.194 54.8418)
4523,16940.0,54.8868,38.0716,0.0,1662.0,30253.82919037342,1.0,1.0,False,POINT (38.0716 54.8868)
4524,16941.0,54.887,38.0636,0.0,10553.0,36403.90000009537,1.0,1.0,False,POINT (38.0636 54.887)
4528,16995.0,54.888,38.0864,0.0,2391.0,38874.16533243656,0.4117647058823529,0.35,True,POINT (38.0864 54.888)
4529,16995.0,54.8849,38.0681,1.0,3847.0,41866.628787875175,0.7647058823529411,0.65,True,POINT (38.0681 54.8849)
4533,17037.0,54.8885,38.081,0.0,1756.0,39238.438158631325,1.0,1.0,False,POINT (38.081 54.8885)
4535,17063.0,54.8908,38.0911,0.0,2668.0,43750.41666662693,1.0,1.0,False,POINT (38.0911 54.8908)
4537,17082.0,54.8853,38.0813,0.0,1411.0,28902.988095462322,1.0,1.0,False,POINT (38.0813 54.8853)
4542,17129.0,54.8931,38.0648,0.0,2878.0,35308.99618905783,1.0,1.0,False,POINT (38.0648 54.8931)
4545,17144.0,54.8798,38.1021,0.0,12716.0,37987.398436546326,1.0,1.0,False,POINT (38.1021 54.8798)
4548,17158.0,54.8853,38.0542,0.0,3580.0,21315.55512815714,1.0,1.0,True,POINT (38.0542 54.8853)
4550,17179.0,54.862,38.1365,0.0,3268.0,24703.03814947605,1.0,1.0,True,POINT (38.1365 54.862)
4551,17236.0,54.8808,38.0851,0.0,2092.0,17125.716216146946,0.9285714285714286,0.48148148148148145,True,POINT (38.0851 54.8808)
4552,17236.0,54.8818,38.0684,1.0,4727.0,34337.61590915918,1.0,0.5185185185185185,True,POINT (38.0684 54.8818)
4554,17242.0,54.8802,38.069,0.0,1563.0,29515.70833337307,1.0,1.0,False,POINT (38.069 54.8802)
4561,17387.0,54.8952,38.0747,0.0,6668.0,21712.67142868042,1.0,1.0,True,POINT (38.0747 54.8952)
4562,17397.0,54.9,38.0803,0.0,1568.0,25966.02893769741,0.5625,0.5294117647058824,True,POINT (38.0803 54.9)
4563,17397.0,54.8912,38.0698,1.0,646.0,27981.98611110449,0.375,0.35294117647058826,True,POINT (38.0698 54.8912)
4564,17397.0,54.8854,38.0836,2.0,553.0,43357.33088243008,0.125,0.11764705882352941,True,POINT (38.0836 54.8854)
4565,17398.0,54.8849,38.0604,0.0,812.0,31527.599999904633,1.0,1.0,False,POINT (38.0604 54.8849)
4566,17477.0,54.8831,38.0663,0.0,1327.0,50383.551282167435,1.0,1.0,False,POINT (38.0663 54.8831)
4567,17482.0,54.8872,38.054,0.0,1198.0,38595.89444440603,1.0,1.0,False,POINT (38.054 54.8872)
4572,17554.0,54.8999,38.0851,0.0,1656.0,30790.3813560009,1.0,1.0,False,POINT (38.0851 54.8999)
4577,17624.0,54.8956,38.0751,0.0,2838.0,28787.69999998808,1.0,0.5833333333333334,True,POINT (38.0751 54.8956)
4580,17636.0,54.8465,38.1675,0.0,1919.0,27864.5,1.0,1.0,False,POINT (38.1675 54.8465)
4585,17672.0,54.8841,38.0729,0.0,4983.0,32508.88157892227,1.0,1.0,False,POINT (38.0729 54.8841)
4591,17716.0,54.8605,38.1418,0.0,1737.0,41073.13877236843,1.0,1.0,False,POINT (38.1418 54.8605)
4593,17724.0,54.8836,38.0729,0.0,1188.0,36953.375,1.0,0.8181818181818182,False,POINT (38.0729 54.8836)
4594,17724.0,54.8947,38.0812,1.0,373.0,14620.149999976158,0.2222222222222222,0.18181818181818182,True,POINT (38.0812 54.8947)
4597,17778.0,54.8826,38.0759,0.0,4584.0,34632.039103507996,0.6428571428571429,0.6,True,POINT (38.0759 54.8826)
4598,17778.0,54.9096,38.0303,1.0,2451.0,41597.910000026226,0.42857142857142855,0.4,True,POINT (38.0303 54.9096)
4599,17795.0,54.8855,38.0412,0.0,2626.0,50221.4315404892,1.0,1.0,False,POINT (38.0412 54.8855)
4603,17837.0,54.896,38.0823,0.0,3430.0,45219.686131715775,1.0,1.0,False,POINT (38.0823 54.896)
4605,17867.0,54.8872,38.0531,0.0,8486.0,30162.14186245203,1.0,1.0,False,POINT (38.0531 54.8872)
4608,17885.0,54.8415,38.1918,0.0,11749.0,31430.593409061432,1.0,1.0,False,POINT (38.1918 54.8415)
4609,17886.0,54.8904,38.0706,0.0,4502.0,47206.18633532524,1.0,1.0,False,POINT (38.0706 54.8904)
4612,17934.0,54.843,38.0953,0.0,4515.0,30378.068390846252,0.75,0.7058823529411765,False,POINT (38.0953 54.843)
4613,17934.0,54.8448,38.0949,1.0,2555.0,35534.296849012375,0.3125,0.29411764705882354,True,POINT (38.0949 54.8448)
4614,17936.0,54.8842,38.063,0.0,347.0,33523.0,0.75,0.6666666666666666,True,POINT (38.063 54.8842)
4615,17936.0,54.8847,38.065,1.0,192.0,35130.062500059605,0.375,0.3333333333333333,True,POINT (38.065 54.8847)
4622,18014.0,54.863,38.1337,0.0,4974.0,16015.613224744797,0.8888888888888888,0.6666666666666666,True,POINT (38.1337 54.863)
4623,18014.0,54.8984,38.0817,1.0,2454.0,23760.34111469984,0.4444444444444444,0.3333333333333333,True,POINT (38.0817 54.8984)
4625,18047.0,54.8888,38.0719,0.0,2267.0,36566.86734676361,1.0,1.0,False,POINT (38.0719 54.8888)
4628,18050.0,54.8425,38.1606,0.0,2441.0,32779.80357140303,1.0,1.0,False,POINT (38.1606 54.8425)
4636,18145.0,54.854,38.1813,0.0,4836.0,28818.990275800228,1.0,1.0,False,POINT (38.1813 54.854)
4639,18179.0,54.8902,38.091,0.0,1614.0,20407.19701206684,1.0,1.0,True,POINT (38.091 54.8902)
4647,18284.0,54.8434,38.1928,0.0,2546.0,20460.0,1.0,1.0,True,POINT (38.1928 54.8434)
4650,18295.0,54.8843,38.0826,0.0,2104.0,27749.5,1.0,1.0,False,POINT (38.0826 54.8843)
4651,18296.0,54.8425,38.1884,0.0,1549.0,28405.75,1.0,1.0,False,POINT (38.1884 54.8425)
4657,18348.0,54.8731,38.126,0.0,1256.0,28766.06827235222,1.0,0.7692307692307693,False,POINT (38.126 54.8731)
4658,18348.0,54.8744,38.1196,1.0,661.0,29710.26937496662,0.3,0.23076923076923078,True,POINT (38.1196 54.8744)
4659,18383.0,54.8825,38.0548,0.0,924.0,34160.4765625,1.0,1.0,False,POINT (38.0548 54.8825)
4660,18397.0,54.8931,38.0798,0.0,1323.0,37408.45687651634,1.0,1.0,False,POINT (38.0798 54.8931)
4661,18416.0,54.8987,38.0798,0.0,3579.0,36253.89273959398,1.0,1.0,False,POINT (38.0798 54.8987)
4663,18432.0,54.8948,38.0688,0.0,4042.0,33339.68035721779,1.0,1.0,False,POINT (38.0688 54.8948)
4665,18483.0,54.8871,38.0648,0.0,1046.0,14166.36417901516,0.6,0.4,True,POINT (38.0648 54.8871)
4666,18483.0,54.897,38.0791,1.0,791.0,20327.311111211777,0.9,0.6,True,POINT (38.0791 54.897)
4667,18516.0,54.8911,38.0755,0.0,1060.0,51951.653846144676,1.0,1.0,False,POINT (38.0755 54.8911)
4668,18528.0,54.8912,38.0819,0.0,1499.0,42291.36461043358,0.7272727272727273,0.7272727272727273,False,POINT (38.0819 54.8912)
4669,18528.0,54.936,37.9927,1.0,514.0,40020.82258057594,0.2727272727272727,0.2727272727272727,True,POINT (37.9927 54.936)
4670,18537.0,54.9091,38.0757,0.0,1774.0,34508.58723336458,1.0,1.0,False,POINT (38.0757 54.9091)
4673,18590.0,54.8985,38.0796,0.0,552.0,24054.9375,0.14285714285714285,0.125,True,POINT (38.0796 54.8985)
4674,18590.0,54.8811,38.0553,1.0,591.0,28102.099999904633,0.7857142857142857,0.6875,True,POINT (38.0553 54.8811)
4675,18590.0,54.882,38.0627,2.0,263.0,47758.0625,0.21428571428571427,0.1875,True,POINT (38.0627 54.882)
4676,18594.0,54.8442,38.1913,0.0,7629.0,31471.994885206223,1.0,1.0,False,POINT (38.1913 54.8442)
4680,18617.0,54.8427,38.1938,0.0,3036.0,28467.950826883316,1.0,1.0,False,POINT (38.1938 54.8427)
4686,18675.0,54.8844,38.0737,0.0,1149.0,27291.29545456171,1.0,1.0,False,POINT (38.0737 54.8844)
4688,18682.0,54.8823,38.0546,0.0,1719.0,29489.579166650772,1.0,1.0,False,POINT (38.0546 54.8823)
4689,18683.0,54.8926,38.065,0.0,5018.0,37768.15151524544,1.0,0.5909090909090909,True,POINT (38.065 54.8926)
4690,18683.0,54.8913,38.0635,1.0,1117.0,20975.981060504913,0.6923076923076923,0.4090909090909091,True,POINT (38.0635 54.8913)
4691,18719.0,54.8983,38.0814,0.0,798.0,23270.228571474552,1.0,1.0,True,POINT (38.0814 54.8983)
4693,18720.0,54.8881,38.0887,1.0,803.0,33809.340909063816,0.8,0.7272727272727273,False,POINT (38.0887 54.8881)
4698,18735.0,54.8929,38.0785,0.0,7298.0,41185.77527999878,1.0,1.0,False,POINT (38.0785 54.8929)
4699,18753.0,54.8963,38.0889,0.0,3152.0,33285.09483683109,1.0,1.0,False,POINT (38.0889 54.8963)
4709,18840.0,54.8856,38.0539,0.0,1459.0,31927.272727251053,1.0,1.0,False,POINT (38.0539 54.8856)
4712,18909.0,54.8809,38.0536,0.0,1362.0,36271.72916662693,1.0,1.0,False,POINT (38.0536 54.8809)
4715,18965.0,54.8965,38.0798,0.0,2890.0,28433.808029651642,1.0,1.0,False,POINT (38.0798 54.8965)
4718,19003.0,54.884,38.0737,0.0,4049.0,33796.76547628641,1.0,1.0,False,POINT (38.0737 54.884)
4719,19058.0,54.8955,38.0747,0.0,4004.0,38837.327753186226,1.0,1.0,False,POINT (38.0747 54.8955)
4721,19072.0,54.8888,38.089,0.0,4117.0,31680.300000071526,1.0,1.0,False,POINT (38.089 54.8888)
4724,19091.0,54.8828,38.0646,0.0,1690.0,35880.75,1.0,1.0,False,POINT (38.0646 54.8828)
4725,19137.0,54.8478,38.1006,0.0,7670.0,18218.220568358898,1.0,0.5217391304347826,True,POINT (38.1006 54.8478)
4726,19137.0,54.8505,38.089,1.0,1761.0,37319.97103655338,0.9166666666666666,0.4782608695652174,True,POINT (38.089 54.8505)
4727,19157.0,54.9036,38.0697,0.0,3392.0,15937.404166698456,1.0,1.0,True,POINT (38.0697 54.9036)
